item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
68:139,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:141,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
68:143,,ok,neutral,,ok,change,,ok,neutral,,,,,,,,ok,neutral,,ok,change,,ok,neutral,,ok,change,
68:145,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:147,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:150,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:152,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:154,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:156,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,change,,ok,neutral,,ok,neutral,,ok,neutral,
68:158,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:160,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
68:162,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:164,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:166,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:168,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:17,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:170,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
68:172,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
68:174,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:176,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:178,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:180,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:182,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:184,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:186,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:188,,ok,neutral,,ok,neutral,,ok,change,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:19,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:190,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:192,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:194,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:196,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:200,,ok,change,,ok,neutral,,ok,change,,,,,,,,ok,change,,ok,neutral,,ok,change,,ok,neutral,
68:202,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:25,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:3,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:31,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:49,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:51,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:53,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:55,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:57,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:59,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:61,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:63,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:65,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:67,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:69,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:71,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:73,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:75,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:77,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:79,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:81,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:83,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
68:85,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:87,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
68:89,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
68:9,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
68:91,,ok,neutral,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,neutral,
68:93,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
68:95,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:97,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
68:99,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
69:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
69:3,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
69:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
6:23,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
6:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
6:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
6:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
6:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
6:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
6:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:49,,ok,change,,ok,neutral,,ok,neutral,,error,,,ok,neutral,,ok,change,,ok,neutral,,ok,change,,ok,neutral,
6:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:51,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
6:9,,ok,sustain,,ok,neutral,,ok,sustain,,error,,,ok,sustain,,ok,sustain,,ok,neutral,,ok,sustain,,ok,neutral,
70:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
70:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
70:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
70:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
70:7,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
70:9,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
71:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:101,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:103,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:105,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:107,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:109,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
71:111,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:113,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
71:115,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
71:117,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
71:119,,ok,neutral,,ok,sustain,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
71:121,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:123,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:125,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
71:127,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
71:129,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:131,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
71:133,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:135,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
71:137,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:139,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:141,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:143,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:145,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:147,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:149,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
71:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:151,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:153,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:155,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:157,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:159,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:161,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:163,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:165,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:167,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
71:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:35,,ok,change,,ok,neutral,,ok,neutral,,,,,,,,ok,change,,ok,neutral,,ok,change,,ok,neutral,
71:37,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
71:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
71:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:49,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:51,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
71:53,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
71:55,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:57,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:59,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:61,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:63,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:65,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:67,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:69,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
71:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:71,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:73,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:75,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:77,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:79,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:81,,ok,neutral,,ok,sustain,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,sustain,,ok,neutral,
71:83,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:85,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:87,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:89,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:91,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:93,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
71:95,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
71:97,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
71:99,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
72:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
72:11,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,sustain,,ok,neutral,,ok,sustain,,ok,sustain,
72:13,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
72:15,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
72:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
72:19,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
72:21,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
72:23,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
72:25,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
72:27,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
72:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
72:3,,ok,sustain,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,sustain,
72:5,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
72:7,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
72:9,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,neutral,,ok,neutral,,ok,sustain,,ok,sustain,
73:0,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
73:10,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
73:12,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
73:14,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
73:16,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
73:18,,ok,change,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
73:2,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
73:20,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
73:22,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
73:24,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
73:4,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
73:6,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
73:8,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:11,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,sustain,,ok,change,,ok,neutral,,ok,sustain,,ok,neutral,
74:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:19,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
74:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:25,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
74:27,,ok,neutral,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
74:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
74:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
74:7,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,sustain,,ok,neutral,
74:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:0,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:10,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
76:12,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:14,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:16,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:18,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:2,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:20,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
76:22,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:24,,ok,change,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,change,,ok,neutral,,ok,change,
76:26,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
76:28,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:30,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:32,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:34,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:36,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
76:38,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:4,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:40,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
76:42,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:44,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:46,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:48,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:50,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:52,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:54,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:56,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:58,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
76:6,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:60,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:62,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
76:64,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
76:66,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
76:8,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
77:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:19,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
77:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
77:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
77:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
77:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:39,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
77:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
77:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
77:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
78:13,,ok,sustain,,ok,neutral,,ok,neutral,,,,,,,,ok,sustain,,ok,neutral,,ok,neutral,,ok,sustain,
78:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:17,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
78:19,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
78:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:25,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,change,,ok,change,
78:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
78:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
