item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-opus-5.verbalised::status,anthropic:claude-opus-5.verbalised::level,anthropic:claude-opus-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
omission:openai:65a31b2c:5:43a263d8:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.01,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:65a31b2c:5:43a263d8:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:5:43a263d8:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:65a31b2c:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:6:7d76c141:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:65a31b2c:6:7d76c141:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:6:7d76c141:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:65a31b2c:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:65a31b2c:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:65a31b2c:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:7b4f0f6c:0:46ef40a2:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.05
omission:openai:7b4f0f6c:0:46ef40a2:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:7b4f0f6c:0:46ef40a2:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:7b4f0f6c:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:7b4f0f6c:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:7b4f0f6c:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:7b4f0f6c:1:b370811f:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.03
omission:openai:7b4f0f6c:1:b370811f:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:7b4f0f6c:1:b370811f:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.98,ok,False,0.01,ok,False,0.1
omission:openai:7b4f0f6c:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:7b4f0f6c:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:7b4f0f6c:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.1
omission:openai:7b4f0f6c:2:7c630247:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.05,ok,False,0.01,ok,False,0.04
omission:openai:7b4f0f6c:2:7c630247:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.03
omission:openai:7b4f0f6c:2:7c630247:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:openai:7b4f0f6c:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:7b4f0f6c:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:7b4f0f6c:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:7b4f0f6c:3:fa0e067e:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:7b4f0f6c:3:fa0e067e:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.01,ok,False,0.01,ok,False,0.03
omission:openai:7b4f0f6c:3:fa0e067e:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:7b4f0f6c:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:7b4f0f6c:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:7b4f0f6c:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:7b4f0f6c:4:57436fe5:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.05,ok,False,0.01,ok,False,0.04
omission:openai:7b4f0f6c:4:57436fe5:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:7b4f0f6c:4:57436fe5:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,ok,False,0.01,ok,False,0.04
omission:openai:7b4f0f6c:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:7b4f0f6c:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:7b4f0f6c:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:7b4f0f6c:5:f3a84d63:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:7b4f0f6c:5:f3a84d63:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:7b4f0f6c:5:f3a84d63:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.15,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,ok,False,0.01,ok,False,0.06
omission:openai:7b4f0f6c:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:7b4f0f6c:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:7b4f0f6c:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:7b4f0f6c:6:53071cb8:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.01,ok,False,0.01,ok,False,0.04
omission:openai:7b4f0f6c:6:53071cb8:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:7b4f0f6c:6:53071cb8:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:7b4f0f6c:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:7b4f0f6c:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:7b4f0f6c:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:882a4b64:0:67162778:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.03,ok,False,0.05,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.01,ok,False,0.01,ok,False,0.05
omission:openai:882a4b64:0:67162778:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:openai:882a4b64:0:67162778:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:882a4b64:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:882a4b64:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:882a4b64:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:882a4b64:1:37bda888:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.15,,,,ok,False,0.05,ok,False,0.05,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.11
omission:openai:882a4b64:1:37bda888:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.15,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:882a4b64:1:37bda888:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.05,ok,False,0.0,ok,False,0.05,,,,ok,False,0.05,ok,False,0.01,ok,False,0.03
omission:openai:882a4b64:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.11
omission:openai:882a4b64:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:882a4b64:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:882a4b64:2:3f4a618a:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.05
omission:openai:882a4b64:2:3f4a618a:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.03
omission:openai:882a4b64:2:3f4a618a:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:882a4b64:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:882a4b64:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:882a4b64:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:882a4b64:3:5815d412:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.04
omission:openai:882a4b64:3:5815d412:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.01,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:882a4b64:3:5815d412:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.02
omission:openai:882a4b64:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:882a4b64:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:882a4b64:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:882a4b64:4:1fee96d2:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.04
omission:openai:882a4b64:4:1fee96d2:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.04
omission:openai:882a4b64:4:1fee96d2:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,ok,False,0.01,ok,False,0.04
omission:openai:882a4b64:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:882a4b64:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:882a4b64:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:882a4b64:5:45ba918e:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:882a4b64:5:45ba918e:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:882a4b64:5:45ba918e:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:882a4b64:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:882a4b64:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:882a4b64:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:882a4b64:6:c05c6ce2:t1,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:882a4b64:6:c05c6ce2:t2,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.05,ok,False,0.01,ok,False,0.02
omission:openai:882a4b64:6:c05c6ce2:t3,"{'omission': True, 'asks': 'never'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:882a4b64:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:882a4b64:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:882a4b64:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:9d29b3af:1:e87db448:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.05
omission:openai:9d29b3af:1:e87db448:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:9d29b3af:1:e87db448:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.05,ok,False,0.01,ok,False,0.05
omission:openai:9d29b3af:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:9d29b3af:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:9d29b3af:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:9d29b3af:2:f8cad1b3:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:9d29b3af:2:f8cad1b3:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:9d29b3af:2:f8cad1b3:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:9d29b3af:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:9d29b3af:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:9d29b3af:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:9d29b3af:3:682632f9:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.01,ok,False,0.01,ok,False,0.03
omission:openai:9d29b3af:3:682632f9:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.05
omission:openai:9d29b3af:3:682632f9:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,error,,,ok,False,0.05
omission:openai:9d29b3af:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:9d29b3af:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:9d29b3af:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:9d29b3af:4:1c22006d:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.01,ok,False,0.01,ok,False,0.04
omission:openai:9d29b3af:4:1c22006d:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:9d29b3af:4:1c22006d:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.15,,,,ok,False,0.05,ok,False,0.05,ok,False,0.0,ok,False,0.05,,,,ok,False,0.97,error,,,ok,False,0.07
omission:openai:9d29b3af:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:9d29b3af:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:9d29b3af:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.07
omission:openai:9d29b3af:5:1b44294a:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.06,ok,False,0.05,ok,False,0.02,ok,False,0.0,ok,False,0.05,ok,False,0.01,ok,False,0.07,ok,False,0.01,ok,False,0.06
omission:openai:9d29b3af:5:1b44294a:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.01,ok,False,0.01,ok,False,0.03
omission:openai:9d29b3af:5:1b44294a:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.04,ok,False,0.01,ok,False,0.04
omission:openai:9d29b3af:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:9d29b3af:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:9d29b3af:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:9d29b3af:6:924cfd34:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,error,,,ok,False,0.04
omission:openai:9d29b3af:6:924cfd34:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,,,,ok,False,0.04
omission:openai:9d29b3af:6:924cfd34:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.15,,,,ok,False,0.05,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.09
omission:openai:9d29b3af:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:9d29b3af:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:9d29b3af:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.09
omission:openai:d37ddf75:0:b096f8f6:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.04,ok,False,0.05,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.13
omission:openai:d37ddf75:0:b096f8f6:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.05
omission:openai:d37ddf75:0:b096f8f6:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.07
omission:openai:d37ddf75:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.13
omission:openai:d37ddf75:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:d37ddf75:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.07
omission:openai:d37ddf75:1:f6e9f953:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.04,,,,ok,False,0.04
omission:openai:d37ddf75:1:f6e9f953:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.06,,,,ok,False,0.04
omission:openai:d37ddf75:1:f6e9f953:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:d37ddf75:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:d37ddf75:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:d37ddf75:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:d37ddf75:2:0e7ff81f:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,,,,ok,False,0.04
omission:openai:d37ddf75:2:0e7ff81f:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.01,,,,ok,False,0.03
omission:openai:d37ddf75:2:0e7ff81f:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.01,,,,ok,False,0.04
omission:openai:d37ddf75:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:d37ddf75:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
